Product_key,ProductItem_key,ProductName,Product_category,Sub_category,Standard_cost,Colour,Size,Product_line,Model_name,Product_description,Product_status
316,BK-R68R-60,"Road-450 Red, 60",Bikes,Road Bikes,884.7083,Red,60,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
316,BK-R68R-60,"Road-450 Red, 60",Components,Road Bikes,884.7083,Red,60,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
316,BK-R68R-60,"Road-450 Red, 60",Clothing,Road Bikes,884.7083,Red,60,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
316,BK-R68R-60,"Road-450 Red, 60",Accessories,Road Bikes,884.7083,Red,60,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
317,BK-R68R-44,"Road-450 Red, 44",Bikes,Road Bikes,884.7083,Red,44,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
317,BK-R68R-44,"Road-450 Red, 44",Components,Road Bikes,884.7083,Red,44,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
317,BK-R68R-44,"Road-450 Red, 44",Clothing,Road Bikes,884.7083,Red,44,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
317,BK-R68R-44,"Road-450 Red, 44",Accessories,Road Bikes,884.7083,Red,44,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
318,BK-R68R-48,"Road-450 Red, 48",Bikes,Road Bikes,884.7083,Red,48,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
318,BK-R68R-48,"Road-450 Red, 48",Components,Road Bikes,884.7083,Red,48,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
318,BK-R68R-48,"Road-450 Red, 48",Clothing,Road Bikes,884.7083,Red,48,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
318,BK-R68R-48,"Road-450 Red, 48",Accessories,Road Bikes,884.7083,Red,48,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
319,BK-R68R-52,"Road-450 Red, 52",Bikes,Road Bikes,884.7083,Red,52,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
319,BK-R68R-52,"Road-450 Red, 52",Components,Road Bikes,884.7083,Red,52,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
319,BK-R68R-52,"Road-450 Red, 52",Clothing,Road Bikes,884.7083,Red,52,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
319,BK-R68R-52,"Road-450 Red, 52",Accessories,Road Bikes,884.7083,Red,52,R ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",Outdate
320,BK-R50R-58,"Road-650 Red, 58",Bikes,Road Bikes,413.1463,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
320,BK-R50R-58,"Road-650 Red, 58",Components,Road Bikes,413.1463,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
320,BK-R50R-58,"Road-650 Red, 58",Clothing,Road Bikes,413.1463,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
320,BK-R50R-58,"Road-650 Red, 58",Accessories,Road Bikes,413.1463,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
321,BK-R50R-58,"Road-650 Red, 58",Bikes,Road Bikes,486.7066,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
321,BK-R50R-58,"Road-650 Red, 58",Components,Road Bikes,486.7066,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
321,BK-R50R-58,"Road-650 Red, 58",Clothing,Road Bikes,486.7066,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
321,BK-R50R-58,"Road-650 Red, 58",Accessories,Road Bikes,486.7066,Red,58,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
322,BK-R50R-60,"Road-650 Red, 60",Bikes,Road Bikes,413.1463,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
322,BK-R50R-60,"Road-650 Red, 60",Components,Road Bikes,413.1463,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
322,BK-R50R-60,"Road-650 Red, 60",Clothing,Road Bikes,413.1463,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
322,BK-R50R-60,"Road-650 Red, 60",Accessories,Road Bikes,413.1463,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
323,BK-R50R-60,"Road-650 Red, 60",Bikes,Road Bikes,486.7066,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
323,BK-R50R-60,"Road-650 Red, 60",Components,Road Bikes,486.7066,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
323,BK-R50R-60,"Road-650 Red, 60",Clothing,Road Bikes,486.7066,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
323,BK-R50R-60,"Road-650 Red, 60",Accessories,Road Bikes,486.7066,Red,60,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
324,BK-R50R-62,"Road-650 Red, 62",Bikes,Road Bikes,413.1463,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
324,BK-R50R-62,"Road-650 Red, 62",Components,Road Bikes,413.1463,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
324,BK-R50R-62,"Road-650 Red, 62",Clothing,Road Bikes,413.1463,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
324,BK-R50R-62,"Road-650 Red, 62",Accessories,Road Bikes,413.1463,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
325,BK-R50R-62,"Road-650 Red, 62",Bikes,Road Bikes,486.7066,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
325,BK-R50R-62,"Road-650 Red, 62",Components,Road Bikes,486.7066,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
325,BK-R50R-62,"Road-650 Red, 62",Clothing,Road Bikes,486.7066,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
325,BK-R50R-62,"Road-650 Red, 62",Accessories,Road Bikes,486.7066,Red,62,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
326,BK-R50R-44,"Road-650 Red, 44",Bikes,Road Bikes,413.1463,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
326,BK-R50R-44,"Road-650 Red, 44",Components,Road Bikes,413.1463,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
326,BK-R50R-44,"Road-650 Red, 44",Clothing,Road Bikes,413.1463,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
326,BK-R50R-44,"Road-650 Red, 44",Accessories,Road Bikes,413.1463,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
327,BK-R50R-44,"Road-650 Red, 44",Bikes,Road Bikes,486.7066,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
327,BK-R50R-44,"Road-650 Red, 44",Components,Road Bikes,486.7066,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
327,BK-R50R-44,"Road-650 Red, 44",Clothing,Road Bikes,486.7066,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
327,BK-R50R-44,"Road-650 Red, 44",Accessories,Road Bikes,486.7066,Red,44,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
328,BK-R50R-48,"Road-650 Red, 48",Bikes,Road Bikes,413.1463,Red,48,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
328,BK-R50R-48,"Road-650 Red, 48",Components,Road Bikes,413.1463,Red,48,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
328,BK-R50R-48,"Road-650 Red, 48",Clothing,Road Bikes,413.1463,Red,48,R ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",Outdate
